ID,comp1,GroupContrib,importance
4468_458.3485_5.76,2.1040756445896682,Ctns gene knockout_male_2,0.037241735211015474
4879_679.4199_6.53,2.0859824980259662,Ctns gene knockout_female_4,0.036921489988277344
4579_394.3537_5.94,2.0837403492374955,Ctns gene knockout_male_2,0.036881804384911024
1589_211.1445_2.45,2.081771030447621,Ctns gene knockout_male_2,0.036846947820173365
4479_414.3223_5.78,2.0615655444805605,Ctns gene knockout_male_2,0.03648931459527953
4491_370.2961_5.8,2.057699494307977,Ctns gene knockout_male_2,0.03642088624898406
999_197.1288_1.71,2.04480036949602,Ctns gene knockout_male_2,0.036192574214701456
4925_548.3021_6.59,2.0260405150754814,Ctns gene knockout_female_4,0.03586052839081515
3290_288.2904_4.21,2.0193061925483313,Ctns gene knockout_male_2,0.03574133217416458
4583_350.3274_5.96,1.991010228601761,Ctns gene knockout_male_2,0.03524049904131202
884_223.1182_1.29,1.956716057384169,Ctns gene knockout_male_2,0.034633498790607696
821_266.1848_1.1,1.9523819166696526,Ctns gene knockout_male_2,0.03455678533153014
3384_288.2904_4.27,1.9489577664711455,Ctns gene knockout_male_4,0.034496178529990734
4928_531.2754_6.59,1.9486168424905583,Ctns gene knockout_female_4,0.03449014424094568
4882_674.4645_6.53,1.9469640996934108,Ctns gene knockout_female_4,0.034460891010539466
1056_149.1176_1.79,1.9437511860481222,Ctns gene knockout_male_2,0.034404023055463154
1771_490.3233_2.61,1.9422919113587351,Ctns gene knockout_male_2,0.034378194173444565
1105_360.1297_1.92,1.93127600323366,Ctns gene knockout_male_2,0.03418321471319663
1350_211.1446_2.34,1.9166891671000228,Ctns gene knockout_male_2,0.03392503051233282
3321_294.1707_4.28,1.915823981308217,Ctns gene knockout_male_2,0.03390971688981662
1329_262.1554_2.24,1.9149241461951556,Ctns gene knockout_male_2,0.033893789980962194
3664_237.149_4.72,1.9008226487064137,Ctns gene knockout_male_2,0.03364419618099359
3747_318.2413_4.82,1.8990543767650432,Ctns gene knockout_male_2,0.033612898106900616
4803_409.2386_6.41,1.8989429750296978,Ctns gene knockout_male_2,0.03361092631755908
3205_330.2283_4.08,1.8914165442538973,Ctns gene knockout_male_2,0.033477709936885154
3114_233.1179_3.96,1.8853778521560933,Ctns gene knockout_male_2,0.03337082624536696
2911_306.1919_3.73,1.8817203226186487,Ctns gene knockout_male_2,0.03330608867430566
