ID,comp1,GroupContrib,importance,featID
4468_458.3485_5.76,2.1040756445896682,Ctns gene knockout_male_2,0.037241735211015474,4468
4879_679.4199_6.53,2.0859824980259662,Ctns gene knockout_female_4,0.036921489988277344,4879
4579_394.3537_5.94,2.0837403492374955,Ctns gene knockout_male_2,0.036881804384911024,4579
1589_211.1445_2.45,2.081771030447621,Ctns gene knockout_male_2,0.036846947820173365,1589
4479_414.3223_5.78,2.0615655444805605,Ctns gene knockout_male_2,0.03648931459527953,4479
4491_370.2961_5.8,2.057699494307977,Ctns gene knockout_male_2,0.03642088624898406,4491
999_197.1288_1.71,2.04480036949602,Ctns gene knockout_male_2,0.036192574214701456,999
4925_548.3021_6.59,2.0260405150754814,Ctns gene knockout_female_4,0.03586052839081515,4925
3290_288.2904_4.21,2.0193061925483313,Ctns gene knockout_male_2,0.03574133217416458,3290
4583_350.3274_5.96,1.991010228601761,Ctns gene knockout_male_2,0.03524049904131202,4583
884_223.1182_1.29,1.956716057384169,Ctns gene knockout_male_2,0.034633498790607696,884
821_266.1848_1.1,1.9523819166696526,Ctns gene knockout_male_2,0.03455678533153014,821
3384_288.2904_4.27,1.9489577664711455,Ctns gene knockout_male_4,0.034496178529990734,3384
4928_531.2754_6.59,1.9486168424905583,Ctns gene knockout_female_4,0.03449014424094568,4928
4882_674.4645_6.53,1.9469640996934108,Ctns gene knockout_female_4,0.034460891010539466,4882
1056_149.1176_1.79,1.9437511860481222,Ctns gene knockout_male_2,0.034404023055463154,1056
1771_490.3233_2.61,1.9422919113587351,Ctns gene knockout_male_2,0.034378194173444565,1771
1105_360.1297_1.92,1.93127600323366,Ctns gene knockout_male_2,0.03418321471319663,1105
1350_211.1446_2.34,1.9166891671000228,Ctns gene knockout_male_2,0.03392503051233282,1350
3321_294.1707_4.28,1.915823981308217,Ctns gene knockout_male_2,0.03390971688981662,3321
1329_262.1554_2.24,1.9149241461951556,Ctns gene knockout_male_2,0.033893789980962194,1329
3664_237.149_4.72,1.9008226487064137,Ctns gene knockout_male_2,0.03364419618099359,3664
3747_318.2413_4.82,1.8990543767650432,Ctns gene knockout_male_2,0.033612898106900616,3747
4803_409.2386_6.41,1.8989429750296978,Ctns gene knockout_male_2,0.03361092631755908,4803
3205_330.2283_4.08,1.8914165442538973,Ctns gene knockout_male_2,0.033477709936885154,3205
3114_233.1179_3.96,1.8853778521560933,Ctns gene knockout_male_2,0.03337082624536696,3114
2911_306.1919_3.73,1.8817203226186487,Ctns gene knockout_male_2,0.03330608867430566,2911
3273_348.2026_4.18,1.879344081270709,Ctns gene knockout_male_2,0.033264029658364384,3273
2861_381.1237_3.68,1.8752322304689197,Ctns gene knockout_male_2,0.03319125068809248,2861
771_280.0492_1.07,1.8634856474440429,Ctns gene knockout_male_2,0.032983338422308904,771
1343_330.1916_2.25,1.8575713274387882,Ctns gene knockout_male_2,0.032878656092966196,1343
4095_289.1805_5.24,1.8574013876264495,Ctns gene knockout_male_2,0.03287564819089328,4095
2150_354.128_2.98,1.8550480058112135,Ctns gene knockout_male_2,0.032833993784294926,2150
4560_438.3802_5.92,1.854629495625794,Ctns gene knockout_male_2,0.03282658623431041,4560
3785_481.0089_4.87,1.8542084535239973,Ctns gene knockout_male_2,0.0328191338698918,3785
2561_787.9447_3.33,1.8497758524433716,Ctns gene knockout_male_2,0.0327406776812252,2561
957_225.1104_1.56,1.8437323755723531,Ctns gene knockout_male_2,0.03263370930013914,957
3917_719.5044_5.03,1.8400803271057475,Ctns gene knockout_male_2,0.03256906874298006,3917
1406_156.1023_2.31,1.8381590069934008,Ctns gene knockout_male_2,0.03253506174562538,1406
3386_236.1369_4.33,1.832963418346898,Ctns gene knockout_male_2,0.03244310082343327,3386
1137_256.0273_1.99,1.8326784880515758,Ctns gene knockout_male_2,0.03243805761187419,1137
1826_230.1182_2.67,1.8294057038724958,Ctns gene knockout_male_2,0.032380129959836815,1826
897_113.0963_1.48,1.8285269416628707,Ctns gene knockout_male_2,0.032364576037330055,897
3839_646.4569_4.94,1.8272091104410488,Ctns gene knockout_male_2,0.03234125067754934,3839
2375_586.364_3.18,1.8234707969191952,Ctns gene knockout_male_2,0.032275083245463604,2375
905_298.0975_1.27,1.8219231368274986,Ctns gene knockout_male_2,0.032247689958782196,905
4675_435.2153_6.15,1.821533319607054,Ctns gene knockout_male_2,0.03224079026877256,4675
1684_230.1182_2.57,1.8212353090684634,Ctns gene knockout_male_2,0.03223551553941726,1684
1153_415.7306_1.99,1.8154451982712365,Ctns gene knockout_male_2,0.03213303168922526,1153
1232_193.1438_2.09,1.8087794059200202,Ctns gene knockout_male_2,0.03201504844354018,1232
2080_195.0996_2.93,1.8063833810840662,Ctns gene knockout_male_2,0.031972639263656816,2080
